     530          66.58502756         578.56138585       -4480.15844141       -3901.59705556
     540          64.58473396         561.18071212       -4462.98738261       -3901.80667049
     550          60.69276420         527.36314833       -4429.34862894       -3901.98548061
     560          60.37780027         524.62640743       -4426.79648915       -3902.17008171
     570          59.62866115         518.11709170       -4420.25288792       -3902.13579621
     580          56.62676926         492.03346908       -4394.18385716       -3902.15038808
     590          54.46021231         473.20812291       -4375.36810663       -3902.15998373
     600          56.55297946         491.39230497       -4393.60490166       -3902.21259670
     610          61.52062259         534.55646061       -4436.79316599       -3902.23670538
     620          63.45562576         551.36982176       -4453.66918258       -3902.29936082
     630          59.45963356         516.64840062       -4419.02919844       -3902.38079782
     640          54.27622965         471.60948637       -4373.83363581       -3902.22414944
     650          54.97188503         477.65407858       -4379.72921916       -3902.07514059
     660          58.10037687         504.83773594       -4406.86611219       -3902.02837625
     670          60.19755834         523.06027428       -4425.24185187       -3902.18157759
     680          61.52378108         534.58390494       -4436.60110845       -3902.01720351
     690          60.65688079         527.05135518       -4429.08619047       -3902.03483529
     700          58.48827923         508.20824330       -4410.36478330       -3902.15654000
     710          56.90425301         494.44454241       -4396.63195060       -3902.18740819
     720          57.30397633         497.91776279       -4400.10409539       -3902.18633260
     730          58.35422326         507.04342280       -4409.30401426       -3902.26059146
     740          57.75628633         501.84791214       -4404.13240746       -3902.28449532
     750          54.87545982         476.81623403       -4379.17356746       -3902.35733342
     760          52.51404137         456.29772439       -4358.43482159       -3902.13709720
     770          55.85120701         485.29456112       -4387.35586120       -3902.06130008
     780          59.35375735         515.72843574       -4417.86398183       -3902.13554609
     790          60.07990240         522.03795457       -4424.09533183       -3902.05737725
     800          58.92312910         511.98668051       -4414.21563911       -3902.22895860
     810          58.73916699         510.38822245       -4412.44182900       -3902.05360655
     820          60.41642801         524.96204628       -4426.96584094       -3902.00379466
     830          60.51487346         525.81744484       -4427.92090381       -3902.10345897
     840          57.32236090         498.07750745       -4400.08134416       -3902.00383670
     850          53.90019340         468.34208433       -4370.27449724       -3901.93241290
     860          53.72739924         466.84066529       -4368.90622206       -3902.06555677
     870          56.51322203         491.04685027       -4393.07641039       -3902.02956012
     880          58.36234125         507.11396047       -4409.17407772       -3902.06011725
     890          58.13733405         505.15885910       -4407.25969104       -3902.10083194
     900          57.71090294         501.45357308       -4403.32845420       -3901.87488112
     910          57.75901355         501.87160915       -4403.68124307       -3901.80963392
     920          56.47848676         490.74503335       -4392.69902206       -3901.95398870
     930          54.74676536         475.69799993       -4377.57490123       -3901.87690130
     940          53.41276301         464.10677176       -4365.91620352       -3901.80943176
     950          53.40632496         464.05083113       -4366.04869775       -3901.99786662
     960          54.87375697         476.80143786       -4378.84121492       -3902.03977706
     970          56.10043888         487.46015216       -4389.57235106       -3902.11219889
     980          56.48765359         490.82468453       -4393.02799549       -3902.20331096
     990          57.75602082         501.84560510       -4403.95168088       -3902.10607578
    1000          60.23235746         523.36264595       -4425.02217886       -3901.65953291
